-845.091,-851.863,
-845.091,-851.863,
-845.091,-851.863,
-845.487,-851.469,
-848.152,-853.031,
-847.802,-854.601,
-846.314,-858.53,
-843.06,-864.04,
-838.039,-871.132,
-831.25,-879.809,
-822.693,-890.07,
-812.369,-901.917,
-800.387,-915.234,
-765.927,-950.986,
-769.805,-946.963,
-728.99,-989.366,
-707.385,-1010.01,
-683.464,-1033.2,
-658.912,-1057.83,
-632.53,-1084.12,
-603.435,-1109.71,
-573.171,-1135.46,
-544.109,-1161.01,
-514.515,-1187.51,
-485.394,-1213.11,
-456.373,-1238.62,
-426.194,-1264.29,
-397.747,-1290.63,
-368.759,-1316.1,
-338.62,-1341.72,
-310.286,-1367.95,
-280.17,-1393.55,
-251.142,-1419.06,
-222.833,-1445.26,
-192.748,-1470.83,
-163.745,-1496.31,
-135.456,-1522.5,
-105.397,-1548.03,
-76.4836,-1573.43,
-46.4397,-1598.95,
-17.4703,-1624.4,
10.7903,-1650.56,
40.8138,-1676.06,
69.7665,-1701.5,
99.478,-1726.27,
97.9698,-1724.07,
95.429,-1721.58,
57.0147,-1689.7,
-13.0992,-1626.17,
-86.1903,-1559.56,
-136.203,-1522.03,
-215.67,-1447.16,
-289.591,-1360.97,
-302.518,-1325.08,
-281.206,-1345.62,
-256.807,-1368.32,
-232.034,-1392.47,
-205.262,-1418.61,
-174.316,-1446.08,
-143.432,-1472.43,
-113.511,-1499.85,
-82.6273,-1526.2,
-52.7073,-1553.62,
-21.8466,-1579.92,
8.26012,-1607.94,
38.0986,-1634.2,
69.0583,-1661.69,
98.8964,-1687.96,
2748.23,620.337,
2787.72,585.45,
2824.86,548.6,
2863.62,512.722,
2900.37,475.795,
2938.34,439.831,
2976.51,402.836,
3012.57,366.732,
3055.76,337.399,
3083.52,316.326,
3102.9,300.272,
3102.31,284.63,
3117.32,272.574,
3114.59,260.998,
3109.76,251.523,
3116.84,248.538,
3116.57,239.708,
3116.57,239.708,
3101.49,202.417,
3140.96,186.977,
3188.64,181.193,
3209.99,174.318,
3239.53,173.518,
3255.93,172.21,
3264.8,172.552,
3268.84,173.018,
3284.38,172.918,
3290.53,174.723,
3297.32,176.909,
3301.96,179.52,
3309.75,182.144,
3305.28,186.168,
3301.18,190.89,
3298.95,196.225,
3305.45,198.435,
3292.61,206.691,
3289.37,211.836,
3287.63,217.393,
3284.9,224.027,
3271.37,232.535,
3269.46,238.791,
3257.79,247.035,
3254.88,253.407,
3242.98,262.74,
3237.6,269.862,
3222.2,280.431,
3209.12,289.794,
3207.83,293.187,
3200.44,298.262,
3195.09,301.273,
3195.42,299.756,
3198.12,297.049,
3203.47,291.498,
3210.84,283.933,
3220.06,274.395,
3232.84,259.635,
3250.14,243.177,
3276.14,225.176,
3307.8,204.235,
3328.17,189.758,
3355.57,171.307,
3379.16,156.145,
3401.86,139.961,
3416.72,128.467,
3440.24,111.093,
3462.81,92.5812,
3462.81,92.5812,
3479.55,79.6046,
3501.33,60.7505,
3524.65,41.9558,
3542.86,26.3063,
3548.75,22.6294,
3559.31,15.7747,
3573.27,6.84814,
3590.54,-5.86614,
3609.26,-21.8976,
3635.66,-43.4506,
3663.31,-68.7553,
3467.15,89.1851,
3505.6,58.2869,
3540.98,28.4975,
3537.83,30.7342,
3563,13.8033,
3589.76,-6.04323,
3609.68,-20.0405,
3623.31,-27.7608,
3637.15,-36.9485,
3652.94,-48.2078,
3670.62,-62.5006,
3717.35,-102.838,
3712.08,-98.1428,
3577.18,0.973201,
3625.55,-37.7904,
3660.4,-61.7484,
3696.48,-88.8448,
3693.17,-86.4068,
3706.46,-92.505,
3475.67,90.8687,
3489.5,86.1157,
3487.96,86.683,
3497.5,70.0372,
4297.39,-1156.72,
4241.71,-1221.97,
4192.67,-1303.26,
4150.2,-1380.69,
4119.91,-1423.72,
4089.56,-1469.13,
4061.98,-1497.82,
4031.58,-1528.49,
3999.16,-1562.16,
3964.84,-1598.35,
3929.41,-1636.05,
3893.99,-1674.8,
3853.99,-1710.42,
3807.36,-1759.65,
3759.22,-1818.37,
3717.02,-1874.68,
3677.51,-1935.62,
3641.45,-1983.87,
3608.03,-2020.86,
3574.66,-2058.76,
3540.35,-2095.32,
3510.83,-2136.67,
3490.91,-2165.78,
3452.99,-2159.52,
3408.6,-2227.5,
3365.41,-2292.11,
3328.36,-2341.01,
3288.13,-2398.98,
3249.56,-2455.15,
3216.61,-2495.63,
3180.17,-2546.73,
3144.05,-2595.63,
3115.77,-2630.68,
3082.44,-2673.73,
3048.67,-2715.21,
3024.13,-2743.76,
3024.79,-2743.02,
2992.87,-2778.41,
2961.74,-2810.63,
2942.6,-2834.45,
3155.18,-2566.86,
3132.37,-2600.95,
3116.56,-2621.04,
3093.26,-2653.12,
3067.74,-2684.79,
3067.74,-2684.79,
3025.1,-2737.93,
3025.1,-2737.93,
2999.04,-2768.98,
3098.5,-2645.11,
3074.63,-2677.02,
3075.11,-2676.34,
3053.14,-2709,
3036.84,-2733.1,
3036.8,-2736.36,
3036.74,-2741.92,
3034.18,-2746.76,
3032.05,-2754.91,
3027.09,-2763.77,
3022.63,-2773.28,
3016.15,-2783.72,
3007.41,-2796.74,
2999.14,-2809.44,
2990.87,-2824.4,
2979.84,-2839.98,
2967.74,-2856.9,
1992.69,-3272.51,
1944.16,-3224.19,
1882.74,-3172.71,
1804.94,-3123.35,
1733.75,-3080.03,
1692.84,-3048.09,
1645.34,-3017.17,
1616.12,-2986.96,
1583,-2955.77,
1547.55,-2922.5,
1510.54,-2889.09,
1472.79,-2854.75,
1435.66,-2819.53,
1398.02,-2785.19,
1359.86,-2751.72,
1322.53,-2716.46,
1287.95,-2678.56,
1241.7,-2635.28,
1185.45,-2589.83,
1120.25,-2548.12,
1062.22,-2509.17,
1028.01,-2478.55,
991.304,-2443.84,
954.723,-2410.16,
917.421,-2377.26,
880.232,-2344.38,
843.608,-2309.68,
807.105,-2276,
769.87,-2243.1,
732.747,-2210.22,
696.212,-2175.52,
659.031,-2142.62,
622.637,-2108.94,
585.495,-2076.04,
549.24,-2042.37,
512.051,-2008.45,
475.757,-1974.77,
438.702,-1941.86,
402.548,-1908.19,
365.454,-1874.27,
329.274,-1840.58,
292.315,-1807.66,
255.457,-1774.76,
219.289,-1740.05,
183.235,-1706.35,
146.384,-1673.42,
109.56,-1640.5,
73.6741,-1606.79,
38.9723,-1569.55,
-4.31165,-1532.52,
-53.8047,-1496.84,
-99.9915,-1464.11,
-135.539,-1430.75,
-172.671,-1397.29,
-210.736,-1364.55,
-246.92,-1330.36,
-284.979,-1297.63,
-321.147,-1263.43,
-358.252,-1229.97,
-396.302,-1197.24,
-434.015,-1163.69,
-467.068,-1127.18,
-511.041,-1090.31,
-561.303,-1052.16,
-619.883,-1012.76,
-676.057,-974.402,
-732.512,-936.863,
-774.136,-903.282,
-827.383,-865.584,
-875.456,-829.88,
-922.186,-793.148,
-958.604,-762.142,
-1000.56,-727.216,
-995.579,-731.399,
-1037.56,-694.72,
-1069.2,-665.279,
-884.419,-805.281,
-914.104,-784.615,
-931.454,-770.94,
-958.068,-751.302,
-984.414,-730.969,
-1010.52,-709.869,
-1010.52,-709.869,
-1027.54,-694.836,
-940.968,-763.732,
-959.194,-750.423,
-958.738,-750.737,
-986.364,-733.095,
-1006,-720.018,
-1018.48,-713.513,
-1022.55,-711.511,
-1029.85,-709.96,
-1037.82,-706.056,
-1047.11,-701.624,
-1056.5,-696.312,
-1068.78,-689.456,
-1081.51,-680.955,
-1094.89,-672.407,
-1110.01,-662.98,
-1125.62,-650.884,
-1143.08,-639.572,
-1161.36,-625.303,
-1204.64,-588.541,
-1518.85,353.74,
-1466.18,414.869,
-1415.96,493.12,
-1375.25,547.562,
-1337.14,606.742,
-1304.51,653.971,
-1273.29,686.85,
-1240.23,721.017,
-1205.83,758.616,
-1171.6,795.513,
-1138.22,832.963,
-1104.07,869.338,
-1069.61,908.136,
-1035.38,944.847,
-1002.01,982.118,
-967.787,1018.66,
-933.4,1055.89,
-899.231,1091.96,
-861.332,1128.57,
-819.946,1173.25,
-775.794,1228.02,
-734.185,1292.29,
-700.474,1334.03,
-666.035,1379.82,
-631.993,1416.78,
-599.003,1453.52,
-565.071,1490.01,
-531.973,1528.19,
-498.687,1565.91,
-465.696,1602.6,
-430.904,1638.7,
-398.666,1676.18,
-364.628,1713.05,
-331.635,1749.7,
-297.598,1786.55,
-264.603,1823.18,
-230.667,1859.49,
-197.569,1897.59,
-163.533,1934.38,
-130.533,1970.96,
-96.4962,2007.71,
-63.494,2044.26,
-29.4561,2080.98,
3.54942,2117.5,
37.5885,2154.18,
69.8416,2191.53,
103.794,2227.64,
136.896,2265.64,
170.938,2302.26,
203.957,2338.69,
238.003,2375.27,
271.038,2411.74,
304.066,2448.12,
338.117,2484.64,
371.152,2520.98,
405.208,2557.45,
438.25,2593.75,
471.481,2630.48,
504.599,2668.36,
541.162,2703.9,
579.063,2744.8,
616.919,2793.64,
655.484,2852.25,
692.401,2909.27,
725.485,2952.19,
760.792,3006.53,
796.38,3057.03,
831.494,3103.07,
861.676,3142.38,
895.444,3185.88,
929.347,3226.48,
963.101,3265.11,
960.176,3261.73,
986.946,3292.58,
1020.56,3327.65,
874.916,3137.74,
892.449,3164.82,
911.243,3190.83,
930.632,3216.56,
944.244,3233.65,
963.996,3258.56,
963.996,3258.56,
985.157,3284.06,
1006.92,3309.07,
1019.45,3324.85,
920.119,3213.88,
1044.95,3357.37,
927.416,3231.08,
929.885,3236.92,
933.372,3245.11,
1069.41,3400.31,
942.999,3262.94,
950.582,3274.22,
957.133,3287.08,
966.384,3300.53,
976.109,3315.25,
1002.98,3353.28,
1019.86,3367.46,
1047.42,3395.75,
1083.91,3435.88,
1081.44,3433,
1129.5,3486.28,
2143.64,3811.68,
2189.21,3781.88,
2218.1,3754.33,
2248.96,3723.98,
2283.01,3692.58,
2318.11,3657.37,
2356.75,3623.85,
2394.3,3588.54,
2432.37,3553.12,
2470.33,3518.71,
2505.91,3478.8,
2553.68,3434.46,
2611.05,3385.38,
2681.27,3340.74,
2724.45,3305.32,
2774.71,3270.73,
2810.35,3236.45,
2848.4,3202.81,
2884.64,3169.35,
2921.56,3134.98,
2959.54,3101.35,
2994.97,3067.06,
3032.97,3033.42,
3068.92,3000.96,
3105.64,2966.59,
3143.47,2932.96,
3179.35,2899.49,
3216.4,2865.04,
3252.19,2831.55,
3288.06,2794.48,
3331.18,2755.38,
3384.36,2718.92,
3430.2,2684.33,
3466.55,2651.33,
3503.39,2618.5,
3540.82,2584.56,
3576.19,2550.8,
3613.58,2516.86,
3649.81,2483.85,
3686.55,2451.01,
3723.89,2417.07,
3759.11,2383.29,
3796.41,2349.34,
3831.63,2315.54,
3869.11,2283.45,
3906.35,2249.51,
3940.67,2213.15,
3982.34,2176.12,
4034.95,2140.99,
4078.12,2107.34,
4116.67,2074.54,
4153.11,2040.92,
4190.9,2006.38,
4227.24,1973.77,
4265.01,1939.23,
4301.96,1906.52,
4338.47,1872.89,
4377.02,1840.09,
4412.56,1805.73,
4451.12,1772.94,
4487.52,1739.31,
4524.77,1703.13,
4566.67,1666.4,
4615.8,1628.06,
4674.38,1588.25,
4731.82,1550.05,
4777.49,1515.19,
4830.95,1478.09,
4882.16,1440.24,
4931.44,1403.21,
4969.58,1371.98,
5015.3,1334.67,
5057.32,1298.77,
5052.4,1303.07,
5094.1,1265.86,
5125.13,1236.18,
4940.08,1379.44,
4959.26,1363.09,
4986.69,1344.32,
5013.03,1324.23,
5039.95,1304.02,
5039.95,1304.02,
5057.55,1289.56,
5083.52,1267.56,
4997.56,1337.19,
5014.06,1323.41,
5013.58,1323.75,
5041.7,1305.07,
5061.49,1292.67,
5073.93,1284.63,
5078.88,1284.16,
5085.24,1281.51,
5093.1,1278.64,
5103.66,1274.36,
5112.45,1268.19,
5124.51,1261.88,
5137.75,1252.84,
5151.44,1243.92,
5165.89,1234.09,
5182.82,1222.04,
5199.85,1210.09,
3661.3,986.52,
3763.23,912.836,
3833.65,844.844,
3890.41,798.02,
3938.76,765.064,
4000.18,729.124,
4155.89,685.554,
4139.91,661.996,
4116.69,631.229,
4082.09,594.765,
4043.74,554.431,
4005.34,513.989,
3968.83,474.51,
3931.06,434.266,
3893.47,394.057,
3856.89,353.384,
3819.86,314.4,
3782.7,274.302,
3746.77,233.883,
3709.6,193.698,
3673.06,154.876,
3636.02,114.685,
3599.72,74.2743,
3572.63,44.1685,
3557.6,25.4511,
3559.41,17.6503,
4660.5,-848.976,
4626.5,-896.552,
4591.62,-931.964,
4558.29,-969.994,
4525.18,-1006.08,
4491.96,-1043.63,
4458.63,-1081.64,
4425.52,-1117.7,
4392.22,-1155.6,
4358.08,-1191.74,
4324.12,-1228.42,
4290.79,-1266.42,
4257.68,-1302.42,
4224.35,-1340.4,
4191.24,-1376.38,
4158.04,-1413.74,
4123.69,-1451.82,
4090.57,-1487.76,
4056.51,-1524.87,
4023.39,-1560.78,
3990.16,-1598.2,
3956.86,-1636.05,
3922.72,-1672.02,
3889.39,-1709.96,
3856.27,-1745.8,
3822.94,-1783.73,
3789.07,-1818.67,
3755.84,-1856.02,
3722.53,-1893.83,
3688.38,-1929.69,
3655.06,-1967.59,
3621.91,-2003.33,
3587.93,-2039.73,
3555.36,-2078.5,
3521.46,-2113.29,
3488.15,-2151.06,
3456.03,-2190.9,
3419.19,-2207.8,
3379.28,-2270.06,
3340.98,-2327.68,
3302.77,-2383.48,
3268.44,-2429.6,
3231.6,-2483.47,
3196.47,-2533.51,
3165.45,-2574.1,
3130.1,-2620.34,
3094.81,-2664.34,
3060.3,-2706.15,
3032.6,-2737.35,
3035.74,-2733.74,
3001.38,-2772.43,
2966.77,-2807.26,
3122.22,-2609.55,
3103.39,-2636.51,
3084.01,-2663.1,
3070.22,-2680.46,
3070.22,-2680.46,
3050.55,-2707.66,
3006.45,-2759.48,
3006.45,-2759.48,
3082.74,-2664.96,
3083,-2664.55,
3066.52,-2692.51,
3059.94,-2703.19,
3054.03,-2716.89,
3052.36,-2720.62,
3050.5,-2727.19,
3047.69,-2734.66,
3042.89,-2744.41,
3037.67,-2753.36,
3030.09,-2765.06,
3022.72,-2777.75,
3014.62,-2791.38,
3004.72,-2805.69,
2973.94,-2839.56,
2948.4,-2866.84,
2913.76,-2904.85,
2916.41,-2901.96,
