3570.39,2609.24,
3614.07,2568.32,
3665.92,2526.69,
3729.12,2486.92,
3783.6,2449.68,
3829.3,2414.94,
3865.18,2381.91,
3903.25,2347.59,
3939.6,2314.44,
3977.02,2280.96,
4012.86,2247.92,
4051.77,2214.33,
4088.09,2181.18,
4124.99,2147.82,
4162.81,2114.55,
4199.34,2080.35,
4235.12,2047.3,
4274.01,2013.71,
4310.29,1980.56,
4347.66,1947.08,
4383.4,1914.04,
4421.41,1879.72,
4458.54,1847.29,
4494.46,1813.2,
4532.24,1779.93,
4569.57,1746.46,
4605.24,1713.4,
4643.21,1679.09,
4680.32,1646.65,
4716.72,1612.45,
4752.34,1579.38,
4791.09,1545.83,
4827.47,1511.62,
4863.97,1479.28,
4901.89,1444.97,
4938.04,1411.8,
4973.78,1377.69,
5012.42,1345.15,
5048.24,1309.26,
5090.59,1271.64,
5139.88,1232.36,
5188.94,1195.68,
5245.81,1157.07,
5301.37,1118.91,
5355.89,1081.73,
5398.36,1048.28,
5445.27,1012.36,
5494.95,974.556,
5530.18,945.593,
5571.72,909.211,
5612.19,872.5,
5608.76,875.797,
5639.33,848.875,
5674.76,813.11,
5469.94,975.705,
5497.7,956.752,
5515.86,943.211,
5542.51,922.735,
5568.85,901.555,
5568.85,901.555,
5587.48,887.388,
5613.69,864.971,
5526.05,936.589,
5542.77,922.587,
5542.77,922.587,
5570.74,901.334,
5596.87,879.213,
5614.37,867.121,
5624.58,861.558,
5637.51,853.219,
5643.06,852.075,
5649.77,850.377,
5657.19,846.763,
5667.49,841.884,
5678.19,835.398,
5689.16,828.843,
5703.02,820.598,
5716.08,810.946,
5731.44,801.607,
5748.56,789.689,
5765.93,777.333,
6066.03,-148,
4210.91,593.861,
4336.07,502.253,
4471.19,418.299,
4623.57,341.407,
4600.45,295.435,
4559.16,252.02,
4525.7,216.357,
4506.4,190.486,
4499.46,176.26,
4486.82,153.542,
4453.28,118.149,
4417.51,78.617,
4381.32,37.8195,
4344.81,-1.18171,
4307.64,-41.0328,
4271.98,-80.6084,
4236.39,-120.159,
4200.88,-159.686,
4164.39,-198.797,
4129.38,-238.035,
4092.72,-277.724,
4057.47,-317.152,
4021.26,-356.156,
5196.37,-1121.01,
5156.22,-1164.55,
5115.75,-1216.88,
5073.97,-1279.44,
5035.91,-1340.86,
5005.33,-1379.3,
4972.75,-1423.38,
4941.21,-1456.77,
4907.57,-1493.73,
4873.39,-1532.37,
4840.53,-1568.87,
4807.57,-1606.73,
4773.39,-1645.37,
4739.89,-1680.84,
4705.85,-1718.98,
